Order_ID,Order_Date,Customer_ID,Region,Category,Sales
ORD-463,20-01-2022,2539,NA,Technology,820.39
ORD-464,20-01-2022,1546,EMEA,Office Supplies,1556.74
ORD-465,20-01-2022,2215,NA,Technology,1907.79
ORD-466,20-01-2022,2072,EMEA,Technology,176.31
ORD-467,20-01-2022,2535,LATAM,Furniture,1080.36
ORD-468,20-01-2022,1016,NA,Office Supplies,638.79
ORD-469,20-01-2022,2195,APAC,Office Supplies,466.28
ORD-470,20-01-2022,2243,APAC,Technology,1021.51
ORD-471,20-01-2022,1157,NA,Office Supplies,1220.06
ORD-472,20-01-2022,1476,EMEA,Office Supplies,39.35
ORD-473,20-01-2022,2069,APAC,Office Supplies,1564.81
ORD-474,20-01-2022,2396,EMEA,Technology,1643.37
ORD-475,20-01-2022,1517,NA,Technology,1931.71
ORD-476,20-01-2022,1098,NA,Technology,377.67
ORD-477,20-01-2022,2915,APAC,Furniture,1197.21
ORD-478,20-01-2022,2768,NA,Office Supplies,864.72
ORD-479,20-01-2022,2060,LATAM,Furniture,682.96
ORD-480,20-01-2022,1279,LATAM,Technology,1139.95
ORD-481,21-01-2022,2372,APAC,Furniture,1569.12
ORD-482,21-01-2022,1496,LATAM,Office Supplies,65.64
ORD-483,21-01-2022,1301,EMEA,Office Supplies,1939.41
ORD-484,21-01-2022,1180,APAC,Technology,1623.57
ORD-485,21-01-2022,1606,APAC,Technology,1507.28
ORD-486,21-01-2022,2122,EMEA,Furniture,1525.57
ORD-487,21-01-2022,1699,LATAM,Technology,790.34
ORD-488,21-01-2022,1992,LATAM,Furniture,1508.21
ORD-489,21-01-2022,2139,LATAM,Office Supplies,785.81
ORD-490,21-01-2022,1190,APAC,Office Supplies,1799.44
ORD-491,21-01-2022,1252,APAC,Office Supplies,370.9
ORD-492,21-01-2022,1980,LATAM,Office Supplies,598.85
ORD-493,21-01-2022,1927,NA,Office Supplies,1111.65
ORD-494,21-01-2022,2184,LATAM,Furniture,652.04
ORD-495,21-01-2022,2279,EMEA,Office Supplies,859.99
ORD-496,21-01-2022,2346,APAC,Furniture,995
ORD-497,21-01-2022,1127,EMEA,Office Supplies,1715.58
ORD-498,21-01-2022,1017,EMEA,Furniture,1055.92
ORD-499,21-01-2022,2816,APAC,Furniture,737.67
ORD-500,21-01-2022,2758,NA,Furniture,510.52
ORD-501,21-01-2022,1565,LATAM,Technology,829.18
ORD-502,21-01-2022,1569,EMEA,Furniture,1041.16
ORD-503,21-01-2022,2346,APAC,Furniture,1497.31
ORD-504,21-01-2022,2895,EMEA,Office Supplies,259.68
ORD-505,22-01-2022,1685,LATAM,Furniture,458.79
ORD-506,22-01-2022,2815,NA,Furniture,771.71
ORD-507,22-01-2022,1625,NA,Technology,733.59
ORD-508,22-01-2022,2311,NA,Office Supplies,795.66
ORD-509,22-01-2022,2966,APAC,Technology,1591.17
ORD-510,22-01-2022,1853,APAC,Technology,661.83
ORD-511,22-01-2022,2686,NA,Technology,1013.76
ORD-512,22-01-2022,1961,LATAM,Furniture,1255.34
ORD-513,22-01-2022,2662,LATAM,Technology,479.71
ORD-514,22-01-2022,1154,APAC,Technology,1443.02
ORD-515,22-01-2022,1489,NA,Office Supplies,1103.28
ORD-516,22-01-2022,2409,LATAM,Office Supplies,904.63
ORD-517,22-01-2022,1784,LATAM,Office Supplies,1623.37
ORD-518,22-01-2022,2127,LATAM,Office Supplies,502.12
ORD-519,22-01-2022,2952,APAC,Technology,1768.69
ORD-520,22-01-2022,2416,NA,Office Supplies,1130.88
ORD-521,22-01-2022,2834,EMEA,Furniture,1226.17
ORD-522,22-01-2022,1245,NA,Technology,1752.62
ORD-523,22-01-2022,2199,NA,Office Supplies,1638.81
ORD-524,22-01-2022,2062,APAC,Technology,1211.09
ORD-525,22-01-2022,2500,LATAM,Office Supplies,1511.31
ORD-526,22-01-2022,2705,LATAM,Technology,877.97
ORD-527,22-01-2022,1758,APAC,Office Supplies,1103.81
ORD-528,22-01-2022,1537,APAC,Furniture,142.9
ORD-529,23-01-2022,2890,APAC,Office Supplies,197.92
ORD-530,23-01-2022,2841,APAC,Technology,1662.26
ORD-531,23-01-2022,1920,APAC,Technology,138.15
ORD-532,23-01-2022,1407,EMEA,Furniture,355.41
ORD-533,23-01-2022,1524,NA,Technology,1595.75
ORD-534,23-01-2022,1827,NA,Furniture,22.27
ORD-535,23-01-2022,2529,NA,Technology,579.16
ORD-536,23-01-2022,1902,LATAM,Technology,1176.4
ORD-537,23-01-2022,2848,EMEA,Furniture,1198.99
ORD-538,23-01-2022,1035,NA,Technology,1558.76
ORD-539,23-01-2022,1684,LATAM,Technology,1021.73
ORD-540,23-01-2022,1019,EMEA,Furniture,1028.62
ORD-541,23-01-2022,1320,EMEA,Office Supplies,1456.11
ORD-542,23-01-2022,2799,LATAM,Furniture,1007.28
ORD-543,23-01-2022,1511,EMEA,Technology,1224.81
ORD-544,23-01-2022,1399,LATAM,Office Supplies,1797.59
ORD-545,23-01-2022,1653,NA,Office Supplies,814.87
ORD-546,23-01-2022,1971,LATAM,Office Supplies,782.55
ORD-547,23-01-2022,2906,EMEA,Furniture,27.03
ORD-548,23-01-2022,1470,NA,Office Supplies,1234.58
ORD-549,23-01-2022,2166,NA,Office Supplies,78.95
ORD-550,23-01-2022,2115,APAC,Office Supplies,1018.21
ORD-551,23-01-2022,2377,APAC,Technology,1612.38
ORD-552,23-01-2022,1833,EMEA,Furniture,1108.84
ORD-553,24-01-2022,2823,LATAM,Furniture,553.88
ORD-554,24-01-2022,1726,LATAM,Technology,1576.61
ORD-555,24-01-2022,2982,EMEA,Office Supplies,554.04
ORD-556,24-01-2022,1853,NA,Technology,1471.4
ORD-557,24-01-2022,1050,EMEA,Technology,1228.31
ORD-558,24-01-2022,2688,EMEA,Office Supplies,356.59
ORD-559,24-01-2022,2721,NA,Office Supplies,1812.17
ORD-560,24-01-2022,1574,LATAM,Furniture,417.27
ORD-561,24-01-2022,2213,EMEA,Office Supplies,1979.38
ORD-562,24-01-2022,2148,LATAM,Technology,34.47
ORD-563,24-01-2022,1149,EMEA,Technology,541.7
ORD-564,24-01-2022,1313,NA,Office Supplies,415.72
ORD-565,24-01-2022,1569,NA,Furniture,47.71
ORD-566,24-01-2022,2365,APAC,Technology,1470.09
ORD-567,24-01-2022,1304,NA,Office Supplies,1392.98
ORD-568,24-01-2022,2715,APAC,Furniture,1588.85
ORD-569,24-01-2022,1681,EMEA,Furniture,528.26
ORD-570,24-01-2022,1837,LATAM,Technology,899.78
ORD-571,24-01-2022,2806,NA,Technology,1325.04
ORD-572,24-01-2022,2077,NA,Furniture,890.74
ORD-573,24-01-2022,2002,NA,Furniture,1400.71
ORD-574,24-01-2022,1443,EMEA,Furniture,1275.27
ORD-575,24-01-2022,1612,APAC,Office Supplies,247
ORD-576,24-01-2022,1992,EMEA,Technology,1566.47
ORD-577,25-01-2022,1263,LATAM,Furniture,1446.94
ORD-578,25-01-2022,2076,EMEA,Technology,1318.55
ORD-579,25-01-2022,2595,LATAM,Technology,327.09
ORD-580,25-01-2022,2003,NA,Technology,550.63
ORD-581,25-01-2022,2643,LATAM,Furniture,798.49
ORD-582,25-01-2022,1004,LATAM,Office Supplies,574.26
ORD-583,25-01-2022,2126,APAC,Furniture,471.06
ORD-584,25-01-2022,2219,LATAM,Technology,1614.61
ORD-585,25-01-2022,1773,LATAM,Furniture,1283.7
ORD-586,25-01-2022,1876,EMEA,Furniture,1139.63
ORD-587,25-01-2022,1991,NA,Technology,467.39
ORD-588,25-01-2022,1883,EMEA,Technology,1837.79
ORD-589,25-01-2022,2373,EMEA,Furniture,398.54
ORD-590,25-01-2022,1046,NA,Furniture,1594
ORD-591,25-01-2022,1866,NA,Furniture,1934.01
ORD-592,25-01-2022,1822,LATAM,Furniture,1459.64
ORD-593,25-01-2022,1935,LATAM,Office Supplies,1985.86
ORD-594,25-01-2022,2843,APAC,Furniture,1309.08
ORD-595,25-01-2022,1655,EMEA,Office Supplies,450.57
ORD-596,25-01-2022,1268,NA,Technology,423.56
ORD-597,25-01-2022,1369,LATAM,Office Supplies,662.64
ORD-598,25-01-2022,1635,NA,Technology,34.12
ORD-599,25-01-2022,2129,LATAM,Office Supplies,1369.76
ORD-600,25-01-2022,2693,APAC,Technology,551.96
ORD-601,26-01-2022,2682,APAC,Furniture,1634.06
ORD-602,26-01-2022,1656,NA,Office Supplies,731.16
ORD-603,26-01-2022,1119,APAC,Office Supplies,970.31
ORD-604,26-01-2022,1830,NA,Technology,1932.06
ORD-605,26-01-2022,2810,LATAM,Technology,499.5
ORD-606,26-01-2022,2627,EMEA,Office Supplies,1448.08
ORD-607,26-01-2022,2081,APAC,Technology,1515.13
ORD-608,26-01-2022,2974,LATAM,Furniture,457.58
ORD-609,26-01-2022,2369,EMEA,Office Supplies,1011.97
ORD-610,26-01-2022,1740,EMEA,Furniture,713.4
ORD-611,26-01-2022,2497,EMEA,Office Supplies,1548.37
ORD-612,26-01-2022,1116,LATAM,Furniture,1252.52
ORD-613,26-01-2022,2853,LATAM,Office Supplies,962.45
ORD-614,26-01-2022,1790,NA,Technology,1563.14
ORD-615,26-01-2022,2150,EMEA,Office Supplies,485.61
ORD-616,26-01-2022,2416,EMEA,Furniture,1512.17
ORD-617,26-01-2022,2931,EMEA,Office Supplies,1733.44
ORD-618,26-01-2022,2012,NA,Furniture,1759.67
ORD-619,26-01-2022,2664,EMEA,Furniture,1571.67
ORD-620,26-01-2022,2081,LATAM,Furniture,827.87
ORD-621,26-01-2022,1633,EMEA,Technology,1963.98
ORD-622,26-01-2022,1512,APAC,Office Supplies,771.6
ORD-623,26-01-2022,2774,LATAM,Furniture,1284.48
ORD-624,26-01-2022,1801,NA,Technology,338.93
ORD-625,27-01-2022,2119,EMEA,Furniture,1961.29
ORD-626,27-01-2022,2661,APAC,Office Supplies,1413.89
ORD-627,27-01-2022,2141,NA,Technology,1511.69
ORD-628,27-01-2022,1559,NA,Furniture,150.24
ORD-629,27-01-2022,2624,LATAM,Furniture,1531.57
ORD-630,27-01-2022,1487,NA,Furniture,1553.95
ORD-631,27-01-2022,2260,NA,Office Supplies,1350.11
ORD-632,27-01-2022,2908,NA,Technology,597.98
ORD-633,27-01-2022,1896,NA,Technology,989.59
ORD-634,27-01-2022,2295,EMEA,Technology,238.66
ORD-635,27-01-2022,2212,EMEA,Furniture,953.74
ORD-636,27-01-2022,1703,EMEA,Technology,502.77
ORD-637,27-01-2022,2470,EMEA,Furniture,711.21
ORD-638,27-01-2022,1580,APAC,Office Supplies,341.95
ORD-639,27-01-2022,1789,EMEA,Technology,475.51
ORD-640,27-01-2022,1860,NA,Furniture,171.61
ORD-641,27-01-2022,1246,EMEA,Technology,1841.4
ORD-642,27-01-2022,2986,EMEA,Technology,1070.21
ORD-643,27-01-2022,2099,LATAM,Office Supplies,805.55
ORD-644,27-01-2022,1153,NA,Technology,1079.36
ORD-645,27-01-2022,2679,EMEA,Office Supplies,1264.02
ORD-646,27-01-2022,2458,EMEA,Technology,1845.32
ORD-647,27-01-2022,1996,EMEA,Technology,373.81
ORD-648,27-01-2022,2109,APAC,Technology,605.19
ORD-649,28-01-2022,1696,EMEA,Technology,1952.06
ORD-650,28-01-2022,2308,LATAM,Technology,754.96
ORD-651,28-01-2022,2997,NA,Technology,64.67
ORD-652,28-01-2022,2243,NA,Office Supplies,312.33
ORD-653,28-01-2022,2092,EMEA,Office Supplies,72.15
ORD-654,28-01-2022,2070,EMEA,Furniture,1980.05
ORD-655,28-01-2022,2008,EMEA,Technology,572.16
ORD-656,28-01-2022,1093,NA,Office Supplies,1848.61
ORD-657,28-01-2022,2773,NA,Technology,1991.85
ORD-658,28-01-2022,1957,APAC,Technology,1207.69
ORD-659,28-01-2022,2011,LATAM,Office Supplies,85.73
ORD-660,28-01-2022,1452,APAC,Technology,181.55
ORD-661,28-01-2022,2227,LATAM,Office Supplies,973.55
ORD-662,28-01-2022,1911,APAC,Office Supplies,824.22
ORD-663,28-01-2022,1217,NA,Furniture,1220.23
ORD-664,28-01-2022,1473,APAC,Furniture,888.92
ORD-665,28-01-2022,1431,LATAM,Furniture,1869.47
ORD-666,28-01-2022,1340,EMEA,Furniture,1078.78
ORD-667,28-01-2022,1550,LATAM,Technology,1393.58
ORD-668,28-01-2022,2635,EMEA,Technology,1795.04
ORD-669,28-01-2022,2312,NA,Furniture,310.81
ORD-670,28-01-2022,2277,LATAM,Office Supplies,474.87
ORD-671,28-01-2022,2757,APAC,Office Supplies,232.49
ORD-672,28-01-2022,1356,LATAM,Office Supplies,296.48
ORD-673,29-01-2022,1022,EMEA,Office Supplies,1034.92
ORD-674,29-01-2022,2785,NA,Technology,655.93
ORD-675,29-01-2022,1521,APAC,Office Supplies,857.88
ORD-676,29-01-2022,2781,LATAM,Office Supplies,1965.33
ORD-677,29-01-2022,2860,EMEA,Furniture,330.27
ORD-678,29-01-2022,2123,APAC,Office Supplies,1090.81
ORD-679,29-01-2022,1801,NA,Technology,215.76
ORD-680,29-01-2022,2203,APAC,Office Supplies,650.62
ORD-681,29-01-2022,2246,NA,Office Supplies,1064.5
ORD-682,29-01-2022,2929,APAC,Technology,1894.33
ORD-683,29-01-2022,1761,LATAM,Furniture,794.63
ORD-684,29-01-2022,2682,EMEA,Technology,148.52
ORD-685,29-01-2022,1441,LATAM,Furniture,788.56
ORD-686,29-01-2022,2631,LATAM,Office Supplies,308.57
ORD-687,29-01-2022,1768,NA,Furniture,475.38
ORD-688,29-01-2022,2015,NA,Furniture,1243.82
ORD-689,29-01-2022,2348,NA,Furniture,153.5
ORD-690,29-01-2022,1515,LATAM,Office Supplies,940.15
ORD-691,29-01-2022,2039,APAC,Furniture,1226.73
ORD-692,29-01-2022,1791,APAC,Furniture,855.28
ORD-693,29-01-2022,1335,LATAM,Office Supplies,57.87
ORD-694,29-01-2022,2782,LATAM,Technology,1971.33
ORD-695,29-01-2022,1257,EMEA,Technology,746.89
ORD-696,29-01-2022,1496,NA,Technology,1561.58
ORD-697,30-01-2022,1895,NA,Office Supplies,664.78
ORD-698,30-01-2022,1159,LATAM,Office Supplies,960.53
ORD-699,30-01-2022,2498,LATAM,Technology,789.16
ORD-700,30-01-2022,1851,APAC,Furniture,698.23
ORD-701,30-01-2022,2687,LATAM,Technology,63.27
ORD-702,30-01-2022,2931,APAC,Office Supplies,732.84
ORD-703,30-01-2022,1689,LATAM,Furniture,1781.19
ORD-704,30-01-2022,2698,EMEA,Furniture,1386.98
ORD-705,30-01-2022,1379,EMEA,Office Supplies,307.94
ORD-706,30-01-2022,2568,APAC,Furniture,1190.49
ORD-707,30-01-2022,2952,NA,Technology,1786.62
ORD-708,30-01-2022,1956,EMEA,Office Supplies,1406.07
ORD-709,30-01-2022,1690,APAC,Office Supplies,314.4
ORD-710,30-01-2022,2450,LATAM,Office Supplies,1738.31
ORD-711,30-01-2022,2636,LATAM,Office Supplies,617.06
ORD-712,30-01-2022,2291,APAC,Furniture,919.07
ORD-713,30-01-2022,2858,NA,Office Supplies,1061.76
ORD-714,30-01-2022,2600,APAC,Office Supplies,1704
ORD-715,30-01-2022,2440,APAC,Furniture,1864.58
ORD-716,30-01-2022,2191,EMEA,Office Supplies,1860.71
ORD-717,30-01-2022,2865,APAC,Furniture,35.75
ORD-718,30-01-2022,2066,APAC,Furniture,1845.34
ORD-719,30-01-2022,2579,LATAM,Office Supplies,127.69
ORD-720,30-01-2022,1284,EMEA,Technology,546.23
ORD-721,31-01-2022,1396,LATAM,Office Supplies,1039.68
ORD-722,31-01-2022,1011,LATAM,Technology,970.25
ORD-723,31-01-2022,2630,NA,Furniture,1217.33
ORD-724,31-01-2022,2325,NA,Technology,969.3
ORD-725,31-01-2022,2921,EMEA,Office Supplies,1870.06
ORD-726,31-01-2022,2276,EMEA,Office Supplies,496.29
ORD-727,31-01-2022,1498,NA,Technology,562.57
ORD-728,31-01-2022,1753,NA,Office Supplies,1843.06
ORD-729,31-01-2022,1034,NA,Technology,171.94
ORD-730,31-01-2022,1726,NA,Furniture,1226.93
ORD-731,31-01-2022,1848,NA,Technology,1369.84
ORD-732,31-01-2022,1089,LATAM,Technology,1020.97
ORD-733,31-01-2022,1775,EMEA,Technology,1394.58
ORD-734,31-01-2022,1604,LATAM,Technology,362.05
ORD-735,31-01-2022,2945,LATAM,Furniture,1708.21
ORD-736,31-01-2022,1969,APAC,Furniture,297.25
ORD-737,31-01-2022,2625,LATAM,Furniture,813.61
ORD-738,31-01-2022,2021,NA,Technology,169.01
ORD-739,31-01-2022,1417,NA,Furniture,1099.52
ORD-740,31-01-2022,1114,APAC,Office Supplies,1346.1
ORD-741,31-01-2022,1616,APAC,Furniture,1883.62
ORD-742,31-01-2022,2926,APAC,Technology,1483.89
ORD-743,31-01-2022,2219,APAC,Office Supplies,1091.38
ORD-744,31-01-2022,1825,APAC,Technology,1866.58
ORD-745,01-02-2022,2524,LATAM,Office Supplies,967.3
ORD-746,01-02-2022,2649,APAC,Technology,1131.19
ORD-747,01-02-2022,2516,LATAM,Technology,1200.28
ORD-748,01-02-2022,2098,EMEA,Office Supplies,831.76
ORD-749,01-02-2022,1412,APAC,Furniture,1680.2
ORD-750,01-02-2022,2399,APAC,Office Supplies,386.65
ORD-751,01-02-2022,2443,LATAM,Office Supplies,1118.59
ORD-752,01-02-2022,1728,EMEA,Office Supplies,1450.02
ORD-753,01-02-2022,2300,LATAM,Office Supplies,1809.87
ORD-754,01-02-2022,2020,LATAM,Office Supplies,1770.16
ORD-755,01-02-2022,1760,APAC,Technology,1027.31
ORD-756,01-02-2022,1675,NA,Technology,1293.46
ORD-757,01-02-2022,2417,NA,Furniture,800.59
ORD-758,01-02-2022,2892,LATAM,Furniture,946.99
ORD-759,01-02-2022,1456,APAC,Office Supplies,1814.41
ORD-760,01-02-2022,1919,EMEA,Furniture,1862.79
ORD-761,01-02-2022,1191,NA,Furniture,1792.92
ORD-762,01-02-2022,1738,EMEA,Office Supplies,293.97
ORD-763,01-02-2022,2712,NA,Technology,1703.17
ORD-764,01-02-2022,2122,APAC,Technology,1897.76
ORD-765,01-02-2022,2571,LATAM,Furniture,735.27
ORD-766,01-02-2022,1977,EMEA,Technology,1046.92
ORD-767,01-02-2022,2008,EMEA,Technology,1562.61
ORD-768,01-02-2022,1095,LATAM,Furniture,1132.91
ORD-769,02-02-2022,2687,EMEA,Office Supplies,1987.1
ORD-770,02-02-2022,1662,NA,Furniture,922.31
ORD-771,02-02-2022,2213,LATAM,Furniture,1433.61
ORD-772,02-02-2022,2759,NA,Furniture,1589.33
ORD-773,02-02-2022,1036,NA,Office Supplies,998.32
ORD-774,02-02-2022,2803,APAC,Office Supplies,1716.83
ORD-775,02-02-2022,2392,NA,Office Supplies,1101.39
ORD-776,02-02-2022,2718,APAC,Office Supplies,835.07
ORD-777,02-02-2022,2548,EMEA,Furniture,233.49
ORD-778,02-02-2022,1278,EMEA,Technology,798.96
ORD-779,02-02-2022,1216,APAC,Furniture,1473.19
ORD-780,02-02-2022,1866,NA,Office Supplies,1844.15
ORD-781,02-02-2022,1872,LATAM,Technology,518.33
ORD-782,02-02-2022,2821,LATAM,Furniture,723.37
ORD-783,02-02-2022,2296,APAC,Technology,324.84
ORD-784,02-02-2022,2904,EMEA,Office Supplies,1387.63
ORD-785,02-02-2022,1061,EMEA,Technology,1921.17
ORD-786,02-02-2022,1595,LATAM,Technology,1289.09
ORD-787,02-02-2022,2903,APAC,Office Supplies,1241.81
ORD-788,02-02-2022,1728,LATAM,Technology,1115.91
ORD-789,02-02-2022,2365,NA,Furniture,195.14
ORD-790,02-02-2022,1396,NA,Technology,1464.42
ORD-791,02-02-2022,1698,APAC,Furniture,1212.06
ORD-792,02-02-2022,2042,APAC,Technology,1329.72
ORD-793,03-02-2022,1176,NA,Technology,1799.65
ORD-794,03-02-2022,2635,EMEA,Office Supplies,1572.24
ORD-795,03-02-2022,1395,APAC,Office Supplies,1566.21
ORD-796,03-02-2022,1444,NA,Furniture,1855.82
ORD-797,03-02-2022,2256,NA,Office Supplies,1980.07
ORD-798,03-02-2022,2938,EMEA,Office Supplies,1170.94
ORD-799,03-02-2022,1075,EMEA,Office Supplies,235.59
ORD-800,03-02-2022,1264,EMEA,Office Supplies,929.08
ORD-801,03-02-2022,1454,EMEA,Office Supplies,1579.45
ORD-802,03-02-2022,2819,LATAM,Furniture,74.9
ORD-803,03-02-2022,1717,EMEA,Furniture,132.64
ORD-804,03-02-2022,1734,LATAM,Office Supplies,152.97
ORD-805,03-02-2022,2407,APAC,Office Supplies,1467.45
ORD-806,03-02-2022,2587,NA,Furniture,1012.31
ORD-807,03-02-2022,1850,LATAM,Technology,750.42
ORD-808,03-02-2022,2529,APAC,Furniture,229.12
ORD-809,03-02-2022,2390,APAC,Technology,1469.84
ORD-810,03-02-2022,1143,LATAM,Office Supplies,655.62
ORD-811,03-02-2022,1884,APAC,Office Supplies,545.34
ORD-812,03-02-2022,2092,APAC,Furniture,1311.59
ORD-813,03-02-2022,2122,LATAM,Office Supplies,1126.84
ORD-814,03-02-2022,1395,APAC,Technology,737.57
ORD-815,03-02-2022,2048,EMEA,Technology,1290.15
ORD-816,03-02-2022,1947,EMEA,Furniture,557.02
ORD-817,04-02-2022,1890,NA,Technology,1593.76
ORD-818,04-02-2022,2492,APAC,Furniture,474.05
ORD-819,04-02-2022,2507,NA,Furniture,334.5
ORD-820,04-02-2022,2588,EMEA,Technology,1569.23
ORD-821,04-02-2022,2174,EMEA,Technology,1421.63
ORD-822,04-02-2022,2167,EMEA,Technology,381.63
ORD-823,04-02-2022,1568,APAC,Technology,250.17
ORD-824,04-02-2022,2062,APAC,Technology,1680.03
ORD-825,04-02-2022,1108,EMEA,Technology,1557.66
ORD-826,04-02-2022,2716,NA,Technology,667.97
ORD-827,04-02-2022,2065,NA,Office Supplies,1323.23
ORD-828,04-02-2022,2209,LATAM,Furniture,265.84
ORD-829,04-02-2022,1934,EMEA,Furniture,1023.95
ORD-830,04-02-2022,1397,NA,Technology,57.09
ORD-831,04-02-2022,2246,EMEA,Furniture,795.37
ORD-832,04-02-2022,1633,NA,Technology,168.19
ORD-833,04-02-2022,2156,LATAM,Office Supplies,960.79
ORD-834,04-02-2022,2186,LATAM,Furniture,854.93
ORD-835,04-02-2022,2238,EMEA,Furniture,899.88
ORD-836,04-02-2022,1732,NA,Office Supplies,109.76
ORD-837,04-02-2022,1234,APAC,Office Supplies,736
ORD-838,04-02-2022,2866,LATAM,Office Supplies,1517.84
ORD-839,04-02-2022,1657,EMEA,Furniture,750.45
ORD-840,04-02-2022,1750,EMEA,Furniture,1436.04
ORD-841,05-02-2022,1587,NA,Office Supplies,751.57
ORD-842,05-02-2022,2032,EMEA,Office Supplies,858.01
ORD-843,05-02-2022,2097,LATAM,Office Supplies,1136.51
ORD-844,05-02-2022,1953,EMEA,Office Supplies,1902.35
ORD-845,05-02-2022,1491,EMEA,Office Supplies,235.54
ORD-846,05-02-2022,1912,APAC,Technology,85.17
ORD-847,05-02-2022,2276,APAC,Office Supplies,1223.76
ORD-848,05-02-2022,2253,LATAM,Technology,1899.21
ORD-849,05-02-2022,2542,NA,Furniture,1979.65
ORD-850,05-02-2022,2197,APAC,Furniture,978.65
ORD-851,05-02-2022,2676,NA,Technology,946.8
ORD-852,05-02-2022,2191,LATAM,Office Supplies,1297.03
ORD-853,05-02-2022,1169,APAC,Furniture,1120.16
ORD-854,05-02-2022,2416,NA,Office Supplies,1275.49
ORD-855,05-02-2022,1945,APAC,Office Supplies,1750.52
ORD-856,05-02-2022,1794,LATAM,Technology,1497.69
ORD-857,05-02-2022,1633,LATAM,Furniture,1003.82
ORD-858,05-02-2022,2217,APAC,Furniture,934.49
ORD-859,05-02-2022,2540,NA,Technology,1286.41
ORD-860,05-02-2022,1028,EMEA,Office Supplies,922.3
ORD-861,05-02-2022,2188,EMEA,Office Supplies,926.4
ORD-862,05-02-2022,2445,APAC,Furniture,52.29
ORD-863,05-02-2022,1338,NA,Technology,364.65
ORD-864,05-02-2022,2671,EMEA,Technology,987.26
ORD-865,06-02-2022,2519,LATAM,Office Supplies,1648.85
ORD-866,06-02-2022,2388,NA,Office Supplies,571.88
ORD-867,06-02-2022,2856,EMEA,Technology,1054.83
ORD-868,06-02-2022,2365,NA,Furniture,703.02
ORD-869,06-02-2022,1499,APAC,Office Supplies,227.51
ORD-870,06-02-2022,2680,NA,Technology,1917.43
ORD-871,06-02-2022,1510,EMEA,Technology,1712.25
ORD-872,06-02-2022,2350,APAC,Technology,175.42
ORD-873,06-02-2022,1216,NA,Furniture,1445.18
ORD-874,06-02-2022,2324,LATAM,Office Supplies,708.21
ORD-875,06-02-2022,2155,EMEA,Office Supplies,1989.8
ORD-876,06-02-2022,2827,APAC,Office Supplies,618.75
ORD-877,06-02-2022,2093,NA,Furniture,492.7
ORD-878,06-02-2022,2275,LATAM,Office Supplies,1144.42
ORD-879,06-02-2022,2438,EMEA,Office Supplies,1673.55
ORD-880,06-02-2022,2810,LATAM,Office Supplies,401.19
ORD-881,06-02-2022,1444,NA,Office Supplies,1424.62
ORD-882,06-02-2022,1875,NA,Furniture,141.59
ORD-883,06-02-2022,2205,APAC,Technology,1839.49
ORD-884,06-02-2022,1166,LATAM,Technology,180.53
ORD-885,06-02-2022,1090,APAC,Office Supplies,1830.18
ORD-886,06-02-2022,1713,EMEA,Office Supplies,991.8
ORD-887,06-02-2022,2881,APAC,Office Supplies,907.22
ORD-888,06-02-2022,2554,EMEA,Furniture,1947.15
ORD-889,07-02-2022,1038,NA,Office Supplies,1980.96
ORD-890,07-02-2022,2149,NA,Furniture,1307.35
ORD-891,07-02-2022,2474,LATAM,Office Supplies,271.7
ORD-892,07-02-2022,1172,EMEA,Office Supplies,1022.22
ORD-893,07-02-2022,1652,NA,Technology,1067.74
ORD-894,07-02-2022,1753,LATAM,Office Supplies,1038.6
ORD-895,07-02-2022,2243,LATAM,Furniture,1147.59
ORD-896,07-02-2022,2661,APAC,Technology,57.07
ORD-897,07-02-2022,2081,LATAM,Furniture,1428.23
ORD-898,07-02-2022,2683,NA,Technology,1430.54
ORD-899,07-02-2022,1475,APAC,Furniture,248.63
ORD-900,07-02-2022,1455,EMEA,Technology,1149.07
ORD-901,07-02-2022,1828,EMEA,Furniture,1145.36
ORD-902,07-02-2022,1894,NA,Furniture,1371.25
ORD-903,07-02-2022,2384,NA,Office Supplies,189.09
ORD-904,07-02-2022,2958,APAC,Technology,1260.48
ORD-905,07-02-2022,2024,APAC,Technology,575.89
ORD-906,07-02-2022,1386,NA,Office Supplies,1023.87
ORD-907,07-02-2022,2996,NA,Furniture,1551.18
ORD-908,07-02-2022,1347,EMEA,Furniture,1417.18
ORD-909,07-02-2022,1189,EMEA,Technology,255.43
